elapsed_steps,state,agent_location_x,agent_location_y,target_location_x,target_location_y,piezo,vpp,frequency,reward,cumulative_reward,terminated,truncated,collision_reset_step,bbox_width,bbox_height,x_bound,y_bound,width_bound,height_bound,blue_area,time_since_start
1,0,284,523,230,545,5,14.0,2000000.0,0,0,False,False,False,55,53,0,0,0,0,1011
3,1,284,523,230,545,5,14.0,2000000.0,-0.004123450767816287,-0.004123450767816287,False,False,False,56,54,0,0,0,0,1011
5,2,284,523,230,545,5,14.0,2000000.0,-0.004123450767816287,-0.008246901535632574,False,False,False,56,54,0,0,0,0,1012
7,3,284,523,230,545,5,14.0,2000000.0,-0.004123450767816287,-0.012370352303448861,False,False,False,56,54,0,0,0,0,1013
9,4,284,523,230,545,3,14.0,2000000.0,-0.004123450767816287,-0.016493803071265148,False,False,False,56,54,0,0,0,0,1028
11,5,284,523,230,545,3,14.0,2000000.0,-0.004123450767816287,-0.020617253839081435,False,False,False,56,54,0,0,0,0,1010
13,6,285,524,230,545,3,14.0,2000000.0,-0.004146763837229926,-0.02476401767631136,False,False,False,55,53,0,0,0,0,929
15,7,285,525,230,545,3,14.0,2000000.0,-0.004132329714917801,-0.028896347391229163,False,False,False,53,51,0,0,0,0,807
17,8,287,526,230,545,3,14.0,2000000.0,-0.004196249549066348,-0.03309259694029551,False,False,False,54,52,0,0,0,0,701
19,9,288,527,230,545,3,14.0,2000000.0,-0.004222301870671139,-0.03731489881096665,False,False,False,55,53,0,0,0,0,629
21,10,288,528,230,545,3,14.0,2000000.0,-0.004210675118545868,-0.04152557392951252,False,False,False,52,50,0,0,0,0,597
23,11,288,528,230,545,3,14.0,2000000.0,-0.004210675118545868,-0.04573624904805838,False,False,False,51,49,0,0,0,0,595
25,12,287,528,230,545,8,14.0,2000000.0,-0.004171737617440613,-0.049907986665499,False,False,False,50,48,0,0,0,0,597
27,13,287,529,230,545,8,14.0,2000000.0,-0.004160349650299958,-0.05406833631579896,False,False,False,51,49,0,0,0,0,592
29,14,287,529,230,545,8,14.0,2000000.0,-0.004160349650299958,-0.05822868596609892,False,False,False,48,46,0,0,0,0,583
31,15,286,529,230,545,8,14.0,2000000.0,-0.004120596919958929,-0.062349282886057844,False,False,False,47,45,0,0,0,0,584
33,16,286,529,230,545,3,14.0,2000000.0,-0.004120596919958929,-0.06646987980601678,False,False,False,46,44,0,0,0,0,583
35,17,286,529,230,545,3,14.0,2000000.0,-0.004120596919958929,-0.07059047672597571,False,False,False,47,45,0,0,0,0,577
37,18,286,529,230,545,3,14.0,2000000.0,-0.004120596919958929,-0.07471107364593464,False,False,False,44,43,0,0,0,0,578
39,19,282,523,230,545,3,14.0,2000000.0,-0.004045673205540948,-0.07875674685147559,False,False,False,42,41,0,0,0,0,485
41,20,276,513,230,545,4,14.0,2000000.0,-0.0040274136497484335,-0.08278416050122402,False,False,False,41,39,0,0,0,0,430
1,0,270,507,241,427,2,14.0,2000000.0,10,0,True,False,False,39,38,0,0,0,0,414
3,1,269,508,241,427,2,14.0,2000000.0,-0.005077100994144584,-0.005077100994144584,False,False,False,40,39,0,0,0,0,418
5,2,267,508,241,427,2,14.0,2000000.0,-0.005058588107274052,-0.010135689101418635,False,False,False,41,39,0,0,0,0,425
7,3,265,509,241,427,2,14.0,2000000.0,-0.005069420818000749,-0.015205109919419386,False,False,False,40,39,0,0,0,0,425
9,4,266,507,241,427,3,14.0,2000000.0,-0.005021426231945111,-0.020226536151364497,False,False,False,40,39,0,0,0,0,422
11,5,266,506,241,427,3,14.0,2000000.0,-0.00499280946782558,-0.02521934561919008,False,False,False,41,39,0,0,0,0,426
13,6,269,506,241,427,3,14.0,2000000.0,-0.005021426231945111,-0.03024077185113519,False,False,False,39,38,0,0,0,0,417
15,7,272,507,241,427,3,14.0,2000000.0,-0.00507982030361519,-0.03532059215475038,False,False,False,40,39,0,0,0,0,425
17,8,273,507,241,427,8,14.0,2000000.0,-0.005090469963424515,-0.04041106211817489,False,False,False,39,38,0,0,0,0,429
19,9,276,507,241,427,8,14.0,2000000.0,-0.005123847409943515,-0.04553490952811841,False,False,False,40,39,0,0,0,0,430
21,10,275,507,241,427,8,14.0,2000000.0,-0.005112490795641339,-0.05064740032375975,False,False,False,40,39,0,0,0,0,430
23,11,275,507,241,427,8,14.0,2000000.0,-0.005112490795641339,-0.05575989111940109,False,False,False,40,39,0,0,0,0,430
25,12,274,507,241,427,6,14.0,2000000.0,-0.00510136255141935,-0.060861253670820445,False,False,False,40,39,0,0,0,0,433
27,13,273,508,241,427,6,14.0,2000000.0,-0.005117276596321427,-0.06597853026714187,False,False,False,40,39,0,0,0,0,439
29,14,271,505,241,427,6,14.0,2000000.0,-0.005014109579793098,-0.07099263984693496,False,False,False,40,39,0,0,0,0,414
31,15,264,503,241,427,6,14.0,2000000.0,-0.00488628067030864,-0.0758789205172436,False,False,False,41,39,0,0,0,0,347
33,16,260,502,241,427,3,14.0,2000000.0,-0.004821437575747044,-0.08070035809299064,False,False,False,40,39,0,0,0,0,302
35,17,258,502,241,427,3,14.0,2000000.0,-0.004806332310508951,-0.08550669040349959,False,False,False,41,39,0,0,0,0,290
37,18,257,501,241,427,3,14.0,2000000.0,-0.004767331139821026,-0.09027402154332062,False,False,False,40,39,0,0,0,0,283
39,19,256,502,241,427,3,14.0,2000000.0,-0.004792753229823574,-0.0950667747731442,False,False,False,41,39,0,0,0,0,311
41,20,256,502,241,427,6,14.0,2000000.0,-0.004792753229823574,-0.09985952800296777,False,False,False,40,39,0,0,0,0,329
43,21,255,503,241,427,6,14.0,2000000.0,-0.004818514457927987,-0.10467804246089575,False,False,False,41,39,0,0,0,0,339
45,22,255,503,241,427,6,14.0,2000000.0,-0.004818514457927987,-0.10949655691882373,False,False,False,40,39,0,0,0,0,344
47,23,254,503,241,427,6,14.0,2000000.0,-0.004812857968470976,-0.11430941488729471,False,False,False,41,39,0,0,0,0,355
49,24,254,504,241,427,8,14.0,2000000.0,-0.004844583486830045,-0.11915399837412476,False,False,False,41,39,0,0,0,0,359
51,25,253,504,241,427,8,14.0,2000000.0,-0.004839453449290308,-0.12399345182341506,False,False,False,41,39,0,0,0,0,369
53,26,252,504,241,427,8,14.0,2000000.0,-0.004834715429065003,-0.12882816725248006,False,False,False,41,39,0,0,0,0,376
55,27,252,505,241,427,8,14.0,2000000.0,-0.004866308491394243,-0.1336944757438743,False,False,False,41,39,0,0,0,0,397
57,28,252,505,241,427,3,14.0,2000000.0,-0.004866308491394243,-0.13856078423526855,False,False,False,41,39,0,0,0,0,400
59,29,252,505,241,427,3,14.0,2000000.0,-0.004866308491394243,-0.1434270927266628,False,False,False,41,39,0,0,0,0,404
61,30,251,504,241,427,3,14.0,2000000.0,-0.004830373913805496,-0.1482574666404683,False,False,False,41,39,0,0,0,0,392
63,31,248,502,241,427,3,14.0,2000000.0,-0.0047546474788494626,-0.15301211411931775,False,False,False,41,39,0,0,0,0,319
65,32,246,501,241,427,5,14.0,2000000.0,-0.004716050557792911,-0.15772816467711068,False,False,False,41,39,0,0,0,0,285
67,33,244,501,241,427,5,14.0,2000000.0,-0.004712421450864828,-0.16244058612797552,False,False,False,41,39,0,0,0,0,274
69,34,243,501,241,427,5,14.0,2000000.0,-0.004711285245979958,-0.16715187137395549,False,False,False,41,39,0,0,0,0,275
71,35,243,501,241,427,5,14.0,2000000.0,-0.004711285245979958,-0.17186315661993545,False,False,False,41,39,0,0,0,0,286
73,36,242,501,241,427,5,14.0,2000000.0,-0.004710603039701923,-0.17657375965963737,False,False,False,41,39,0,0,0,0,294
75,37,242,502,241,427,5,14.0,2000000.0,-0.004744054636803135,-0.1813178142964405,False,False,False,41,39,0,0,0,0,306
77,38,242,502,241,427,5,14.0,2000000.0,-0.004744054636803135,-0.18606186893324364,False,False,False,41,39,0,0,0,0,316
79,39,244,503,241,427,5,14.0,2000000.0,-0.0047788122497894325,-0.19084068118303307,False,False,False,42,40,0,0,0,0,336
81,40,247,503,241,427,3,14.0,2000000.0,-0.004784621637203967,-0.19562530282023705,False,False,False,41,39,0,0,0,0,348
83,41,248,504,241,427,3,14.0,2000000.0,-0.00481976804581483,-0.20044507086605187,False,False,False,41,39,0,0,0,0,362
85,42,250,505,241,427,3,14.0,2000000.0,-0.004858230524723902,-0.20530330139077577,False,False,False,40,39,0,0,0,0,387
87,43,252,506,241,427,3,14.0,2000000.0,-0.004897525187309302,-0.21020082657808506,False,False,False,41,39,0,0,0,0,386
89,44,254,508,241,427,8,14.0,2000000.0,-0.00496780171873473,-0.2151686282968198,False,False,False,41,39,0,0,0,0,383
91,45,256,509,241,427,8,14.0,2000000.0,-0.005007829543089864,-0.22017645783990966,False,False,False,41,39,0,0,0,0,384
93,46,256,510,241,427,8,14.0,2000000.0,-0.005037162501648247,-0.2252136203415579,False,False,False,41,39,0,0,0,0,402
95,47,255,510,241,427,8,14.0,2000000.0,-0.005032056746256517,-0.2302456770878144,False,False,False,41,39,0,0,0,0,393
97,48,254,510,241,427,8,14.0,2000000.0,-0.005027284229819975,-0.23527296131763437,False,False,False,40,39,0,0,0,0,391
99,49,253,511,241,427,8,14.0,2000000.0,-0.005052181731979622,-0.240325143049614,False,False,False,38,37,0,0,0,0,390
101,50,247,504,241,427,8,14.0,2000000.0,-0.004817050374858191,-0.2451421934244722,False,False,False,38,37,0,0,0,0,366
103,51,239,502,241,427,8,14.0,2000000.0,-0.0047447192657464315,-0.24988691269021862,False,False,False,40,39,0,0,0,0,319
105,52,236,501,241,427,3,14.0,2000000.0,-0.004716050557792911,-0.2546029632480115,False,False,False,41,39,0,0,0,0,308
107,53,232,500,241,427,3,14.0,2000000.0,-0.004695271844259039,-0.25929823509227057,False,False,False,41,39,0,0,0,0,300
109,54,227,499,241,427,3,14.0,2000000.0,-0.004688347355251885,-0.26398658244752243,False,False,False,41,39,0,0,0,0,305
111,55,223,498,241,427,3,14.0,2000000.0,-0.004684871068416065,-0.2686714535159385,False,False,False,41,39,0,0,0,0,319
113,56,218,496,241,427,5,14.0,2000000.0,-0.0046673472674706356,-0.27333880078340916,False,False,False,41,39,0,0,0,0,333
115,57,216,495,241,427,5,14.0,2000000.0,-0.004657665752666091,-0.27799646653607524,False,False,False,40,39,0,0,0,0,333
117,58,213,493,241,427,5,14.0,2000000.0,-0.004631567699197259,-0.2826280342352725,False,False,False,41,39,0,0,0,0,337
119,59,213,493,241,427,5,14.0,2000000.0,-0.004631567699197259,-0.28725960193446975,False,False,False,41,39,0,0,0,0,347
121,60,212,493,241,427,5,14.0,2000000.0,-0.004645281169767525,-0.2919048831042373,False,False,False,41,39,0,0,0,0,355
123,61,211,493,241,427,5,14.0,2000000.0,-0.004659323854936944,-0.29656420695917424,False,False,False,41,39,0,0,0,0,367
125,62,213,494,241,427,5,14.0,2000000.0,-0.004663341810314189,-0.30122754876948843,False,False,False,41,39,0,0,0,0,371
127,63,215,496,241,427,5,14.0,2000000.0,-0.0047014721287236775,-0.3059290208982121,False,False,False,41,39,0,0,0,0,371
129,64,217,497,241,427,5,14.0,2000000.0,-0.004710375556970081,-0.3106393964551822,False,False,False,41,39,0,0,0,0,368
131,65,219,499,241,427,5,14.0,2000000.0,-0.004753328162316881,-0.31539272461749907,False,False,False,41,39,0,0,0,0,366
133,66,222,500,241,427,5,14.0,2000000.0,-0.00475815901367023,-0.3201508836311693,False,False,False,40,39,0,0,0,0,372
135,67,224,501,241,427,5,14.0,2000000.0,-0.004774491879387864,-0.32492537551055717,False,False,False,41,39,0,0,0,0,373
137,68,226,503,241,427,8,14.0,2000000.0,-0.004824562045983323,-0.3297499375565405,False,False,False,41,39,0,0,0,0,373
139,69,229,506,241,427,8,14.0,2000000.0,-0.004902034244893826,-0.3346519718014343,False,False,False,41,39,0,0,0,0,381
141,70,231,507,241,427,8,14.0,2000000.0,-0.004924340840612774,-0.3395763126420471,False,False,False,41,39,0,0,0,0,387
143,71,234,510,241,427,8,14.0,2000000.0,-0.005005849277090243,-0.3445821619191373,False,False,False,41,39,0,0,0,0,389
145,72,235,511,241,427,8,14.0,2000000.0,-0.00503329108737409,-0.3496154530065114,False,False,False,41,39,0,0,0,0,387
147,73,239,515,241,427,8,14.0,2000000.0,-0.0051438360789803446,-0.35475928908549176,False,False,False,41,39,0,0,0,0,389
149,74,226,504,241,427,8,14.0,2000000.0,-0.004856000023125082,-0.35961528910861684,False,False,False,41,39,0,0,0,0,370
151,75,221,502,241,427,8,14.0,2000000.0,-0.0048295452731179495,-0.3644448343817348,False,False,False,41,39,0,0,0,0,367
153,76,212,496,241,427,8,14.0,2000000.0,-0.004738725141315191,-0.36918355952305,False,False,False,41,39,0,0,0,0,374
155,77,200,486,241,427,8,14.0,2000000.0,-0.00463687790433896,-0.37382043742738896,False,False,False,41,39,0,0,0,0,382
157,78,195,483,241,427,8,14.0,2000000.0,-0.004658376629281505,-0.37847881405667044,False,False,False,41,39,0,0,0,0,376
159,79,186,476,241,427,8,14.0,2000000.0,-0.004698949699567064,-0.3831777637562375,False,False,False,41,39,0,0,0,0,363
161,80,179,470,241,427,4,14.0,2000000.0,-0.004758816353712631,-0.38793658010995014,False,False,False,41,39,0,0,0,0,365
163,81,175,465,241,427,4,14.0,2000000.0,-0.004782042953418544,-0.3927186230633687,False,False,False,41,39,0,0,0,0,366
165,82,173,463,241,427,4,14.0,2000000.0,-0.004807597955576291,-0.39752622101894497,False,False,False,41,39,0,0,0,0,384
167,83,168,459,241,427,4,14.0,2000000.0,-0.004895756379703631,-0.4024219773986486,False,False,False,41,39,0,0,0,0,390
169,84,160,454,241,427,2,14.0,2000000.0,-0.005067707637560999,-0.4074896850362096,False,False,False,41,39,0,0,0,0,379
171,85,150,448,241,427,2,14.0,2000000.0,-0.005291561910700409,-0.41278124694691,False,False,False,41,39,0,0,0,0,378
173,86,145,437,241,427,2,14.0,2000000.0,-0.00537355168754153,-0.41815479863445154,False,False,False,41,39,0,0,0,0,393
175,87,147,431,241,427,2,14.0,2000000.0,-0.005309988534064511,-0.42346478716851604,False,False,False,41,39,0,0,0,0,398
177,88,147,418,241,427,5,14.0,2000000.0,-0.005319097520712535,-0.42878388468922857,False,False,False,41,39,0,0,0,0,398
179,89,149,412,241,427,5,14.0,2000000.0,-0.0052868393737923415,-0.4340707240630209,False,False,False,41,39,0,0,0,0,399
